source_dataset,source_row_id,source_name,raw_smiles,canonical_smiles,inchikey,is_first_occurrence_of_structure
lnpdb,LNP_0004730,A10Iso4C9,CCCCCCCCC(CCCCCCCC)(C(=O)NCC(=O)OC)N(C)CCO,CCCCCCCCC(CCCCCCCC)(C(=O)NCC(=O)OC)N(C)CCO,KGJPLWJFPHRUDM-UHFFFAOYSA-N,True
lnpdb,LNP_0004731,A10Iso5C9,CCCCCCCCC(CCCCCCCC)(C(=O)NCC(=O)OCC)N(C)CCO,CCCCCCCCC(CCCCCCCC)(C(=O)NCC(=O)OCC)N(C)CCO,IWELPYMKLWTLSO-UHFFFAOYSA-N,True
lnpdb,LNP_0004732,A10Iso6C9,CCCCCCCCC(CCCCCCCC)(C(=O)NCC(=O)OC(C)(C)C)N(C)CCO,CCCCCCCCC(CCCCCCCC)(C(=O)NCC(=O)OC(C)(C)C)N(C)CCO,OVAQAGUFIYUQJS-UHFFFAOYSA-N,True
lnpdb,LNP_0004733,A10Iso7C9,CCCCCCCCC(CCCCCCCC)(C(=O)NC(C)C(=O)OC(C)(C)C)N(C)CCO,CCCCCCCCC(CCCCCCCC)(C(=O)NC(C)C(=O)OC(C)(C)C)N(C)CCO,AMOPMQVBDIFFSU-UHFFFAOYSA-N,True
lnpdb,LNP_0004734,A10Iso8C9,CCCCCCCCC(CCCCCCCC)(C(=O)NCCC(=O)OCC)N(C)CCO,CCCCCCCCC(CCCCCCCC)(C(=O)NCCC(=O)OCC)N(C)CCO,ONABGKNMXJTIID-UHFFFAOYSA-N,True
lnpdb,LNP_0004735,A10Iso9C9,CCCCCCCCC(CCCCCCCC)(C(=O)NCS(=O)(=O)c1ccc(C)cc1)N(C)CCO,CCCCCCCCC(CCCCCCCC)(C(=O)NCS(=O)(=O)c1ccc(C)cc1)N(C)CCO,PCWPBWWEXNESCB-UHFFFAOYSA-N,True
lnpdb,LNP_0004736,A10Iso10C9,CCCCCCCCC(CCCCCCCC)(C(=O)NC1CCCCC1)N(C)CCO,CCCCCCCCC(CCCCCCCC)(C(=O)NC1CCCCC1)N(C)CCO,VPXXSFYSJWVYTJ-UHFFFAOYSA-N,True
lnpdb,LNP_0004737,A10Iso1C8,CCCCCCCC(CCCCCCC)(C(=O)NC(C)(C)C)N(C)CCO,CCCCCCCC(CCCCCCC)(C(=O)NC(C)(C)C)N(C)CCO,SOWXIORFNQYGQX-UHFFFAOYSA-N,True
lnpdb,LNP_0004738,A10Iso2C8,CCCCCCCC(CCCCCCC)(C(=O)NCCCC)N(C)CCO,CCCCCCCC(CCCCCCC)(C(=O)NCCCC)N(C)CCO,BGBLMOMDHWFPAY-UHFFFAOYSA-N,True
lnpdb,LNP_0004739,A10Iso3C8,CCCCCCCC(CCCCCCC)(C(=O)NCCCCC)N(C)CCO,CCCCCCCC(CCCCCCC)(C(=O)NCCCCC)N(C)CCO,KJOFAPUNIQCRJR-UHFFFAOYSA-N,True
lnpdb,LNP_0004740,A10Iso4C8,CCCCCCCC(CCCCCCC)(C(=O)NCC(=O)OC)N(C)CCO,CCCCCCCC(CCCCCCC)(C(=O)NCC(=O)OC)N(C)CCO,XHGFHXKEFQGBCW-UHFFFAOYSA-N,True
lnpdb,LNP_0004741,A10Iso5C8,CCCCCCCC(CCCCCCC)(C(=O)NCC(=O)OCC)N(C)CCO,CCCCCCCC(CCCCCCC)(C(=O)NCC(=O)OCC)N(C)CCO,IMVBGKPSRBLIJU-UHFFFAOYSA-N,True
lnpdb,LNP_0004742,A10Iso6C8,CCCCCCCC(CCCCCCC)(C(=O)NCC(=O)OC(C)(C)C)N(C)CCO,CCCCCCCC(CCCCCCC)(C(=O)NCC(=O)OC(C)(C)C)N(C)CCO,DTALDDLJUJMDJO-UHFFFAOYSA-N,True
lnpdb,LNP_0004743,A10Iso7C8,CCCCCCCC(CCCCCCC)(C(=O)NC(C)C(=O)OC(C)(C)C)N(C)CCO,CCCCCCCC(CCCCCCC)(C(=O)NC(C)C(=O)OC(C)(C)C)N(C)CCO,UTEWPIHMSONEKM-UHFFFAOYSA-N,True
lnpdb,LNP_0004744,A10Iso8C8,CCCCCCCC(CCCCCCC)(C(=O)NCCC(=O)OCC)N(C)CCO,CCCCCCCC(CCCCCCC)(C(=O)NCCC(=O)OCC)N(C)CCO,AILSQBXAYQYCND-UHFFFAOYSA-N,True
lnpdb,LNP_0004745,A10Iso9C8,CCCCCCCC(CCCCCCC)(C(=O)NCS(=O)(=O)c1ccc(C)cc1)N(C)CCO,CCCCCCCC(CCCCCCC)(C(=O)NCS(=O)(=O)c1ccc(C)cc1)N(C)CCO,ANZDYRVCIZVFKD-UHFFFAOYSA-N,True
lnpdb,LNP_0004746,A10Iso10C8,CCCCCCCC(CCCCCCC)(C(=O)NC1CCCCC1)N(C)CCO,CCCCCCCC(CCCCCCC)(C(=O)NC1CCCCC1)N(C)CCO,DVAGZFKXIQDPHY-UHFFFAOYSA-N,True
lnpdb,LNP_0004747,A10Iso1C7,CCCCCCC(CCCCCC)(C(=O)NC(C)(C)C)N(C)CCO,CCCCCCC(CCCCCC)(C(=O)NC(C)(C)C)N(C)CCO,ANGJVZUNTWMIOR-UHFFFAOYSA-N,True
lnpdb,LNP_0004748,A10Iso2C7,CCCCCCC(CCCCCC)(C(=O)NCCCC)N(C)CCO,CCCCCCC(CCCCCC)(C(=O)NCCCC)N(C)CCO,WMVASPWUTDYBTB-UHFFFAOYSA-N,True
lnpdb,LNP_0004749,A10Iso3C7,CCCCCCC(CCCCCC)(C(=O)NCCCCC)N(C)CCO,CCCCCCC(CCCCCC)(C(=O)NCCCCC)N(C)CCO,BEBLLVOXYTZZJX-UHFFFAOYSA-N,True
lnpdb,LNP_0004750,A10Iso4C7,CCCCCCC(CCCCCC)(C(=O)NCC(=O)OC)N(C)CCO,CCCCCCC(CCCCCC)(C(=O)NCC(=O)OC)N(C)CCO,PVPSNBNVUVEDAV-UHFFFAOYSA-N,True
lnpdb,LNP_0004751,A10Iso5C7,CCCCCCC(CCCCCC)(C(=O)NCC(=O)OCC)N(C)CCO,CCCCCCC(CCCCCC)(C(=O)NCC(=O)OCC)N(C)CCO,JOTFDZIVHOILNQ-UHFFFAOYSA-N,True
lnpdb,LNP_0004752,A10Iso6C7,CCCCCCC(CCCCCC)(C(=O)NCC(=O)OC(C)(C)C)N(C)CCO,CCCCCCC(CCCCCC)(C(=O)NCC(=O)OC(C)(C)C)N(C)CCO,ZBOYMPAJTKCOGD-UHFFFAOYSA-N,True
lnpdb,LNP_0004753,A10Iso7C7,CCCCCCC(CCCCCC)(C(=O)NC(C)C(=O)OC(C)(C)C)N(C)CCO,CCCCCCC(CCCCCC)(C(=O)NC(C)C(=O)OC(C)(C)C)N(C)CCO,KJWVJUZJMTVCNY-UHFFFAOYSA-N,True
lnpdb,LNP_0004754,A10Iso8C7,CCCCCCC(CCCCCC)(C(=O)NCCC(=O)OCC)N(C)CCO,CCCCCCC(CCCCCC)(C(=O)NCCC(=O)OCC)N(C)CCO,MKZJKNIUSYABBK-UHFFFAOYSA-N,True
lnpdb,LNP_0004755,A10Iso9C7,CCCCCCC(CCCCCC)(C(=O)NCS(=O)(=O)c1ccc(C)cc1)N(C)CCO,CCCCCCC(CCCCCC)(C(=O)NCS(=O)(=O)c1ccc(C)cc1)N(C)CCO,XDYLMLPZJWGDHC-UHFFFAOYSA-N,True
lnpdb,LNP_0004756,A10Iso10C7,CCCCCCC(CCCCCC)(C(=O)NC1CCCCC1)N(C)CCO,CCCCCCC(CCCCCC)(C(=O)NC1CCCCC1)N(C)CCO,AFAPEOAWMGFGGM-UHFFFAOYSA-N,True
lnpdb,LNP_0004757,A10Iso1CC7,CN(CCO)C1(C(=O)NC(C)(C)C)CCCCCCCCCCCCCC1,CN(CCO)C1(C(=O)NC(C)(C)C)CCCCCCCCCCCCCC1,CRIXTQWCSPHREN-UHFFFAOYSA-N,True
lnpdb,LNP_0004758,A10Iso2CC7,CCCCNC(=O)C1(N(C)CCO)CCCCCCCCCCCCCC1,CCCCNC(=O)C1(N(C)CCO)CCCCCCCCCCCCCC1,BXCXOODNTLUXFN-UHFFFAOYSA-N,True
lnpdb,LNP_0004759,A10Iso3CC7,CCCCCNC(=O)C1(N(C)CCO)CCCCCCCCCCCCCC1,CCCCCNC(=O)C1(N(C)CCO)CCCCCCCCCCCCCC1,UEGUZANWEPRNGS-UHFFFAOYSA-N,True
lnpdb,LNP_0004760,A10Iso4CC7,COC(=O)CNC(=O)C1(N(C)CCO)CCCCCCCCCCCCCC1,COC(=O)CNC(=O)C1(N(C)CCO)CCCCCCCCCCCCCC1,HNHTWDOZUWBXIA-UHFFFAOYSA-N,True
lnpdb,LNP_0004761,A10Iso5CC7,CCOC(=O)CNC(=O)C1(N(C)CCO)CCCCCCCCCCCCCC1,CCOC(=O)CNC(=O)C1(N(C)CCO)CCCCCCCCCCCCCC1,USDFYAAXRZARIQ-UHFFFAOYSA-N,True
lnpdb,LNP_0004762,A10Iso6CC7,CN(CCO)C1(C(=O)NCC(=O)OC(C)(C)C)CCCCCCCCCCCCCC1,CN(CCO)C1(C(=O)NCC(=O)OC(C)(C)C)CCCCCCCCCCCCCC1,HCXMEJSMJOFBRJ-UHFFFAOYSA-N,True
lnpdb,LNP_0004763,A10Iso7CC7,CC(NC(=O)C1(N(C)CCO)CCCCCCCCCCCCCC1)C(=O)OC(C)(C)C,CC(NC(=O)C1(N(C)CCO)CCCCCCCCCCCCCC1)C(=O)OC(C)(C)C,UQPIFNSKUTUBKS-UHFFFAOYSA-N,True
lnpdb,LNP_0004764,A10Iso8CC7,CCOC(=O)CCNC(=O)C1(N(C)CCO)CCCCCCCCCCCCCC1,CCOC(=O)CCNC(=O)C1(N(C)CCO)CCCCCCCCCCCCCC1,BYMZIJBSBFYUND-UHFFFAOYSA-N,True
lnpdb,LNP_0004765,A10Iso9CC7,Cc1ccc(S(=O)(=O)CNC(=O)C2(N(C)CCO)CCCCCCCCCCCCCC2)cc1,Cc1ccc(S(=O)(=O)CNC(=O)C2(N(C)CCO)CCCCCCCCCCCCCC2)cc1,HETFQZLHSGAFHX-UHFFFAOYSA-N,True
lnpdb,LNP_0004766,A10Iso10CC7,CN(CCO)C1(C(=O)NC2CCCCC2)CCCCCCCCCCCCCC1,CN(CCO)C1(C(=O)NC2CCCCC2)CCCCCCCCCCCCCC1,XAAHQKNGNCEMEW-UHFFFAOYSA-N,True
lnpdb,LNP_0004767,A10Iso1CC6,CN(CCO)C1(C(=O)NC(C)(C)C)CCCCCCCCCCC1,CN(CCO)C1(C(=O)NC(C)(C)C)CCCCCCCCCCC1,UBFNCUSOUSMCPR-UHFFFAOYSA-N,True
lnpdb,LNP_0004768,A10Iso2CC6,CCCCNC(=O)C1(N(C)CCO)CCCCCCCCCCC1,CCCCNC(=O)C1(N(C)CCO)CCCCCCCCCCC1,DAAKJDMDIBIPNF-UHFFFAOYSA-N,True
lnpdb,LNP_0004769,A10Iso3CC6,CCCCCNC(=O)C1(N(C)CCO)CCCCCCCCCCC1,CCCCCNC(=O)C1(N(C)CCO)CCCCCCCCCCC1,NRVVXXIXHAQRCV-UHFFFAOYSA-N,True
lnpdb,LNP_0004770,A10Iso4CC6,COC(=O)CNC(=O)C1(N(C)CCO)CCCCCCCCCCC1,COC(=O)CNC(=O)C1(N(C)CCO)CCCCCCCCCCC1,MWSPLUITDXQABB-UHFFFAOYSA-N,True
lnpdb,LNP_0004771,A10Iso5CC6,CCOC(=O)CNC(=O)C1(N(C)CCO)CCCCCCCCCCC1,CCOC(=O)CNC(=O)C1(N(C)CCO)CCCCCCCCCCC1,GKNRAPCSBFQRIB-UHFFFAOYSA-N,True
lnpdb,LNP_0004772,A10Iso6CC6,CN(CCO)C1(C(=O)NCC(=O)OC(C)(C)C)CCCCCCCCCCC1,CN(CCO)C1(C(=O)NCC(=O)OC(C)(C)C)CCCCCCCCCCC1,AEGARVDZPOWNMB-UHFFFAOYSA-N,True
lnpdb,LNP_0004773,A10Iso7CC6,CC(NC(=O)C1(N(C)CCO)CCCCCCCCCCC1)C(=O)OC(C)(C)C,CC(NC(=O)C1(N(C)CCO)CCCCCCCCCCC1)C(=O)OC(C)(C)C,CMHBMDURBJEIKP-UHFFFAOYSA-N,True
lnpdb,LNP_0004774,A10Iso8CC6,CCOC(=O)CCNC(=O)C1(N(C)CCO)CCCCCCCCCCC1,CCOC(=O)CCNC(=O)C1(N(C)CCO)CCCCCCCCCCC1,OEFIQVOXEYSBQV-UHFFFAOYSA-N,True
lnpdb,LNP_0004775,A10Iso9CC6,Cc1ccc(S(=O)(=O)CNC(=O)C2(N(C)CCO)CCCCCCCCCCC2)cc1,Cc1ccc(S(=O)(=O)CNC(=O)C2(N(C)CCO)CCCCCCCCCCC2)cc1,GQBHHELTKINHHW-UHFFFAOYSA-N,True
lnpdb,LNP_0004776,A10Iso10CC6,CN(CCO)C1(C(=O)NC2CCCCC2)CCCCCCCCCCC1,CN(CCO)C1(C(=O)NC2CCCCC2)CCCCCCCCCCC1,POSANDOQHSEMJJ-UHFFFAOYSA-N,True
lnpdb,LNP_0004777,A10Iso1C6,CCCCCC(CCCCC)(C(=O)NC(C)(C)C)N(C)CCO,CCCCCC(CCCCC)(C(=O)NC(C)(C)C)N(C)CCO,BARAVMSQCQFUGO-UHFFFAOYSA-N,True
lnpdb,LNP_0004778,A10Iso2C6,CCCCCC(CCCCC)(C(=O)NCCCC)N(C)CCO,CCCCCC(CCCCC)(C(=O)NCCCC)N(C)CCO,ZIHUZIKMNOSKBY-UHFFFAOYSA-N,True
lnpdb,LNP_0004779,A10Iso3C6,CCCCCNC(=O)C(CCCCC)(CCCCC)N(C)CCO,CCCCCNC(=O)C(CCCCC)(CCCCC)N(C)CCO,ACGBHAUWAFTDPY-UHFFFAOYSA-N,True
lnpdb,LNP_0004780,A10Iso4C6,CCCCCC(CCCCC)(C(=O)NCC(=O)OC)N(C)CCO,CCCCCC(CCCCC)(C(=O)NCC(=O)OC)N(C)CCO,IGBOHIDAKOJFMN-UHFFFAOYSA-N,True
lnpdb,LNP_0004781,A10Iso5C6,CCCCCC(CCCCC)(C(=O)NCC(=O)OCC)N(C)CCO,CCCCCC(CCCCC)(C(=O)NCC(=O)OCC)N(C)CCO,ODQSKGAQCDHTLV-UHFFFAOYSA-N,True
lnpdb,LNP_0004782,A10Iso6C6,CCCCCC(CCCCC)(C(=O)NCC(=O)OC(C)(C)C)N(C)CCO,CCCCCC(CCCCC)(C(=O)NCC(=O)OC(C)(C)C)N(C)CCO,CVNANFITSZGMKK-UHFFFAOYSA-N,True
lnpdb,LNP_0004783,A10Iso7C6,CCCCCC(CCCCC)(C(=O)NC(C)C(=O)OC(C)(C)C)N(C)CCO,CCCCCC(CCCCC)(C(=O)NC(C)C(=O)OC(C)(C)C)N(C)CCO,IXMDHTILCXGGSF-UHFFFAOYSA-N,True
lnpdb,LNP_0004784,A10Iso8C6,CCCCCC(CCCCC)(C(=O)NCCC(=O)OCC)N(C)CCO,CCCCCC(CCCCC)(C(=O)NCCC(=O)OCC)N(C)CCO,FWCYMQQNNFARGA-UHFFFAOYSA-N,True
lnpdb,LNP_0004785,A10Iso9C6,CCCCCC(CCCCC)(C(=O)NCS(=O)(=O)c1ccc(C)cc1)N(C)CCO,CCCCCC(CCCCC)(C(=O)NCS(=O)(=O)c1ccc(C)cc1)N(C)CCO,MPWIVHLNRRDBJQ-UHFFFAOYSA-N,True
lnpdb,LNP_0004786,A10Iso10C6,CCCCCC(CCCCC)(C(=O)NC1CCCCC1)N(C)CCO,CCCCCC(CCCCC)(C(=O)NC1CCCCC1)N(C)CCO,AYYGBRZJSUPZNH-UHFFFAOYSA-N,True
lnpdb,LNP_0004787,A11Iso12DC18,CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NC(C)(C)C)N(CC)CCO,CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NC(C)(C)C)N(CC)CCO,UTAJRLSNVJZFAK-HKOLQMFGSA-N,True
lnpdb,LNP_0004788,A11Iso22DC18,CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NCCCC)N(CC)CCO,CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NCCCC)N(CC)CCO,XALXQKLMDHAPNP-HKOLQMFGSA-N,True
lnpdb,LNP_0004789,A11Iso32DC18,CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NCCCCC)N(CC)CCO,CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NCCCCC)N(CC)CCO,DXSDLOJOEAGZCN-HKOLQMFGSA-N,True
lnpdb,LNP_0004790,A11Iso42DC18,CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NCC(=O)OC)N(CC)CCO,CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NCC(=O)OC)N(CC)CCO,OLZJNNVTONPQQK-YEUCEMRASA-N,True
lnpdb,LNP_0004791,A11Iso72DC18,CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NC(C)C(=O)OC(C)(C)C)N(CC)CCO,CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NC(C)C(=O)OC(C)(C)C)N(CC)CCO,HXWOAKBLKHPMMM-YPAXQUSRSA-N,True
lnpdb,LNP_0004792,A11Iso82DC18,CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NCCC(=O)OCC)N(CC)CCO,CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NCCC(=O)OCC)N(CC)CCO,CUANNGRYQLNNMY-SXAUZNKPSA-N,True
lnpdb,LNP_0004793,A11Iso102DC18,CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NC1CCCCC1)N(CC)CCO,CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NC1CCCCC1)N(CC)CCO,IIRISBHPIKREMY-WRBBJXAJSA-N,True
lnpdb,LNP_0004794,A11Iso1C11,CCCCCCCCCCC(CCCCCCCCCC)(C(=O)NC(C)(C)C)N(CC)CCO,CCCCCCCCCCC(CCCCCCCCCC)(C(=O)NC(C)(C)C)N(CC)CCO,QMLZCIFEZOKTHL-UHFFFAOYSA-N,True
lnpdb,LNP_0004795,A11Iso2C11,CCCCCCCCCCC(CCCCCCCCCC)(C(=O)NCCCC)N(CC)CCO,CCCCCCCCCCC(CCCCCCCCCC)(C(=O)NCCCC)N(CC)CCO,XIMUWEPZRQBPMC-UHFFFAOYSA-N,True
lnpdb,LNP_0004796,A11Iso3C11,CCCCCCCCCCC(CCCCCCCCCC)(C(=O)NCCCCC)N(CC)CCO,CCCCCCCCCCC(CCCCCCCCCC)(C(=O)NCCCCC)N(CC)CCO,PHCKXDWDYQOBEQ-UHFFFAOYSA-N,True
lnpdb,LNP_0004797,A11Iso4C11,CCCCCCCCCCC(CCCCCCCCCC)(C(=O)NCC(=O)OC)N(CC)CCO,CCCCCCCCCCC(CCCCCCCCCC)(C(=O)NCC(=O)OC)N(CC)CCO,OWOMKJMDILAQCQ-UHFFFAOYSA-N,True
lnpdb,LNP_0004798,A11Iso5C11,CCCCCCCCCCC(CCCCCCCCCC)(C(=O)NCC(=O)OCC)N(CC)CCO,CCCCCCCCCCC(CCCCCCCCCC)(C(=O)NCC(=O)OCC)N(CC)CCO,YYOFUUCPJBWBLM-UHFFFAOYSA-N,True
lnpdb,LNP_0004799,A11Iso6C11,CCCCCCCCCCC(CCCCCCCCCC)(C(=O)NCC(=O)OC(C)(C)C)N(CC)CCO,CCCCCCCCCCC(CCCCCCCCCC)(C(=O)NCC(=O)OC(C)(C)C)N(CC)CCO,NIIDKGLXWKVDPX-UHFFFAOYSA-N,True
lnpdb,LNP_0004800,A11Iso7C11,CCCCCCCCCCC(CCCCCCCCCC)(C(=O)NC(C)C(=O)OC(C)(C)C)N(CC)CCO,CCCCCCCCCCC(CCCCCCCCCC)(C(=O)NC(C)C(=O)OC(C)(C)C)N(CC)CCO,FZGXPYRXAKQANG-UHFFFAOYSA-N,True
lnpdb,LNP_0004801,A11Iso8C11,CCCCCCCCCCC(CCCCCCCCCC)(C(=O)NCCC(=O)OCC)N(CC)CCO,CCCCCCCCCCC(CCCCCCCCCC)(C(=O)NCCC(=O)OCC)N(CC)CCO,UXEFDRXVQSQWMY-UHFFFAOYSA-N,True
lnpdb,LNP_0004802,A11Iso9C11,CCCCCCCCCCC(CCCCCCCCCC)(C(=O)NCS(=O)(=O)c1ccc(C)cc1)N(CC)CCO,CCCCCCCCCCC(CCCCCCCCCC)(C(=O)NCS(=O)(=O)c1ccc(C)cc1)N(CC)CCO,FXEODGRZUMTJMP-UHFFFAOYSA-N,True
lnpdb,LNP_0004803,A11Iso10C11,CCCCCCCCCCC(CCCCCCCCCC)(C(=O)NC1CCCCC1)N(CC)CCO,CCCCCCCCCCC(CCCCCCCCCC)(C(=O)NC1CCCCC1)N(CC)CCO,JDOLEDUZABBJCM-UHFFFAOYSA-N,True
lnpdb,LNP_0004804,A11Iso1C10,CCCCCCCCCC(CCCCCCCCC)(C(=O)NC(C)(C)C)N(CC)CCO,CCCCCCCCCC(CCCCCCCCC)(C(=O)NC(C)(C)C)N(CC)CCO,LPKFHQKBTOKKAB-UHFFFAOYSA-N,True
lnpdb,LNP_0004805,A11Iso2C10,CCCCCCCCCC(CCCCCCCCC)(C(=O)NCCCC)N(CC)CCO,CCCCCCCCCC(CCCCCCCCC)(C(=O)NCCCC)N(CC)CCO,FTAAQDQDQSIMIE-UHFFFAOYSA-N,True
lnpdb,LNP_0004806,A11Iso3C10,CCCCCCCCCC(CCCCCCCCC)(C(=O)NCCCCC)N(CC)CCO,CCCCCCCCCC(CCCCCCCCC)(C(=O)NCCCCC)N(CC)CCO,RFQWLCXXFWELJV-UHFFFAOYSA-N,True
lnpdb,LNP_0004807,A11Iso4C10,CCCCCCCCCC(CCCCCCCCC)(C(=O)NCC(=O)OC)N(CC)CCO,CCCCCCCCCC(CCCCCCCCC)(C(=O)NCC(=O)OC)N(CC)CCO,AFCYTMMHNCFXOY-UHFFFAOYSA-N,True
lnpdb,LNP_0004808,A11Iso5C10,CCCCCCCCCC(CCCCCCCCC)(C(=O)NCC(=O)OCC)N(CC)CCO,CCCCCCCCCC(CCCCCCCCC)(C(=O)NCC(=O)OCC)N(CC)CCO,XHWDGYQIDZRUDI-UHFFFAOYSA-N,True
lnpdb,LNP_0004809,A11Iso6C10,CCCCCCCCCC(CCCCCCCCC)(C(=O)NCC(=O)OC(C)(C)C)N(CC)CCO,CCCCCCCCCC(CCCCCCCCC)(C(=O)NCC(=O)OC(C)(C)C)N(CC)CCO,LAGQDQXFJLPGIE-UHFFFAOYSA-N,True
lnpdb,LNP_0004810,A11Iso7C10,CCCCCCCCCC(CCCCCCCCC)(C(=O)NC(C)C(=O)OC(C)(C)C)N(CC)CCO,CCCCCCCCCC(CCCCCCCCC)(C(=O)NC(C)C(=O)OC(C)(C)C)N(CC)CCO,MHUHGZNNNXCUEI-UHFFFAOYSA-N,True
lnpdb,LNP_0004811,A11Iso8C10,CCCCCCCCCC(CCCCCCCCC)(C(=O)NCCC(=O)OCC)N(CC)CCO,CCCCCCCCCC(CCCCCCCCC)(C(=O)NCCC(=O)OCC)N(CC)CCO,BBXMTMUXBIUVNF-UHFFFAOYSA-N,True
lnpdb,LNP_0004812,A11Iso9C10,CCCCCCCCCC(CCCCCCCCC)(C(=O)NCS(=O)(=O)c1ccc(C)cc1)N(CC)CCO,CCCCCCCCCC(CCCCCCCCC)(C(=O)NCS(=O)(=O)c1ccc(C)cc1)N(CC)CCO,ORWYXGKLDHHZGX-UHFFFAOYSA-N,True
lnpdb,LNP_0004813,A11Iso10C10,CCCCCCCCCC(CCCCCCCCC)(C(=O)NC1CCCCC1)N(CC)CCO,CCCCCCCCCC(CCCCCCCCC)(C(=O)NC1CCCCC1)N(CC)CCO,VQVXYNMOMYZNTQ-UHFFFAOYSA-N,True
lnpdb,LNP_0004814,A11Iso1C9,CCCCCCCCC(CCCCCCCC)(C(=O)NC(C)(C)C)N(CC)CCO,CCCCCCCCC(CCCCCCCC)(C(=O)NC(C)(C)C)N(CC)CCO,HOWBAUBXPBNTNH-UHFFFAOYSA-N,True
lnpdb,LNP_0004815,A11Iso2C9,CCCCCCCCC(CCCCCCCC)(C(=O)NCCCC)N(CC)CCO,CCCCCCCCC(CCCCCCCC)(C(=O)NCCCC)N(CC)CCO,NDFPWTRSDAQUFY-UHFFFAOYSA-N,True
lnpdb,LNP_0004816,A11Iso3C9,CCCCCCCCC(CCCCCCCC)(C(=O)NCCCCC)N(CC)CCO,CCCCCCCCC(CCCCCCCC)(C(=O)NCCCCC)N(CC)CCO,MSEVFBMBRKEZOJ-UHFFFAOYSA-N,True
lnpdb,LNP_0004817,A11Iso4C9,CCCCCCCCC(CCCCCCCC)(C(=O)NCC(=O)OC)N(CC)CCO,CCCCCCCCC(CCCCCCCC)(C(=O)NCC(=O)OC)N(CC)CCO,SGCYQXVKSSYJBA-UHFFFAOYSA-N,True
lnpdb,LNP_0004818,A11Iso5C9,CCCCCCCCC(CCCCCCCC)(C(=O)NCC(=O)OCC)N(CC)CCO,CCCCCCCCC(CCCCCCCC)(C(=O)NCC(=O)OCC)N(CC)CCO,CLXWUEAEQXUQBA-UHFFFAOYSA-N,True
lnpdb,LNP_0004819,A11Iso6C9,CCCCCCCCC(CCCCCCCC)(C(=O)NCC(=O)OC(C)(C)C)N(CC)CCO,CCCCCCCCC(CCCCCCCC)(C(=O)NCC(=O)OC(C)(C)C)N(CC)CCO,OZKDWQVGSLFVLR-UHFFFAOYSA-N,True
lnpdb,LNP_0004820,A11Iso7C9,CCCCCCCCC(CCCCCCCC)(C(=O)NC(C)C(=O)OC(C)(C)C)N(CC)CCO,CCCCCCCCC(CCCCCCCC)(C(=O)NC(C)C(=O)OC(C)(C)C)N(CC)CCO,DYIOZLUVZXMQRF-UHFFFAOYSA-N,True
lnpdb,LNP_0004821,A11Iso8C9,CCCCCCCCC(CCCCCCCC)(C(=O)NCCC(=O)OCC)N(CC)CCO,CCCCCCCCC(CCCCCCCC)(C(=O)NCCC(=O)OCC)N(CC)CCO,LLYHOBPNQHFRTR-UHFFFAOYSA-N,True
lnpdb,LNP_0004822,A11Iso9C9,CCCCCCCCC(CCCCCCCC)(C(=O)NCS(=O)(=O)c1ccc(C)cc1)N(CC)CCO,CCCCCCCCC(CCCCCCCC)(C(=O)NCS(=O)(=O)c1ccc(C)cc1)N(CC)CCO,YBQDBSQQFLHULF-UHFFFAOYSA-N,True
lnpdb,LNP_0004823,A11Iso10C9,CCCCCCCCC(CCCCCCCC)(C(=O)NC1CCCCC1)N(CC)CCO,CCCCCCCCC(CCCCCCCC)(C(=O)NC1CCCCC1)N(CC)CCO,RTHBOJUTDWBUTH-UHFFFAOYSA-N,True
lnpdb,LNP_0004824,A11Iso1C8,CCCCCCCC(CCCCCCC)(C(=O)NC(C)(C)C)N(CC)CCO,CCCCCCCC(CCCCCCC)(C(=O)NC(C)(C)C)N(CC)CCO,JHMSGDVGOZGDBT-UHFFFAOYSA-N,True
